ticker,company_name,sector_group,industry_group,index_memberships,rating_seed,rating_bucket,rating_source,cik,sec_available,reference_period_end,revenue,net_income,assets,liabilities,equity,cash,cfo,capex,interest_expense,cogs,ppe_net,depreciation,sga,current_assets,current_liabilities,accounts_receivable,inventory,accounts_payable,long_term_debt,short_term_debt,total_debt,fcf,leverage_proxy,debt_to_assets,cash_to_assets,net_margin,fcf_to_assets,accrual_proxy,current_ratio,last_close,ret_1m,ret_3m,vol_3m,drawdown_6m,market_data_available,news_mentions_30d,risk_news_mentions_30d,news_data_available,leverage_proxy_is_assumption,debt_to_assets_is_assumption,cash_to_assets_is_assumption,net_margin_is_assumption,fcf_to_assets_is_assumption,accrual_proxy_is_assumption,current_ratio_is_assumption,ret_1m_is_assumption,ret_3m_is_assumption,vol_3m_is_assumption,drawdown_6m_is_assumption,last_close_is_assumption,news_mentions_30d_is_assumption,risk_news_mentions_30d_is_assumption,revenue_is_stale,net_income_is_stale,assets_is_stale,liabilities_is_stale,equity_is_stale,cash_is_stale,cfo_is_stale,capex_is_stale,interest_expense_is_stale,cogs_is_stale,ppe_net_is_stale,depreciation_is_stale,sga_is_stale,current_assets_is_stale,current_liabilities_is_stale,accounts_receivable_is_stale,inventory_is_stale,accounts_payable_is_stale,long_term_debt_is_stale,short_term_debt_is_stale,assumption_metric_count,stale_fact_count,data_quality_score,data_quality_note
JBHT,J.B. Hunt,Transportation,Cargo Ground Transportation,S&P 500,NR (to derive from financials),A-,default - no public rating available; derive from leverage/margin post-SEC pull,0000728535,True,2025-12-31,7189568000.0,598282000.0,7927155000.0,4362070000.0,3565085000.0,17284000.0,1678272000.0,730687000.0,79020000.0,,5538101000.0,714785000.0,281508000.0,1604190000.0,1935343000.0,1160371000.0,42209000.0,,766938000.0,699859000.0,1466797000.0,947585000.0,0.5502692958570887,0.18503447958315436,0.002180353481166951,0.06,0.11953658027375522,-0.13623929392070674,0.8288918295103245,245.39999389648438,0.08287889436632145,0.08656387644364227,0.352343629499805,-0.03095344760215335,True,,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,92.1,Strong public-data coverage
JBL,Jabil,Technology,Electronic Manufacturing Services,S&P 500,NR (to derive from financials),BB+,default - no public rating available; derive from leverage/margin post-SEC pull,0000898293,True,2025-08-31,29802000000.0,657000000.0,18543000000.0,17026000000.0,1513000000.0,1933000000.0,1640000000.0,468000000.0,151000000.0,27156000000.0,2847000000.0,674000000.0,1122000000.0,13720000000.0,13714000000.0,3647000000.0,4681000000.0,7937000000.0,2885000000.0,499000000.0,3384000000.0,1172000000.0,0.9181901526182387,0.1824947419511406,0.10424418918190152,0.022045500301993155,0.06320444372539502,-0.05301191824408132,1.0004375091147732,355.1499938964844,0.18580966242565733,0.3357710154382836,0.4823689578176994,-0.04616748834526685,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,2,97.0,Strong public-data coverage
JCI,Johnson Controls,Industrials,Building Products,S&P 500,NR (to derive from financials),BBB+,default - no public rating available; derive from leverage/margin post-SEC pull,0000833444,True,2025-09-30,23596000000.0,3291000000.0,37939000000.0,8245000000.0,12927000000.0,379000000.0,2554000000.0,434000000.0,225000000.0,15004000000.0,2193000000.0,865000000.0,5764000000.0,10162000000.0,10941000000.0,6269000000.0,1820000000.0,3614000000.0,9195000000.0,723000000.0,9918000000.0,2120000000.0,0.66,0.26141964732860645,0.009989720340546668,0.13947279199864385,0.0558791744642716,0.019425920556683098,0.9287999268805411,139.52000427246094,-0.021118322687259772,0.006835207673085986,0.2945402592103075,-0.0445798436023741,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,2,90.6,Strong public-data coverage
JKHY,Jack Henry & Associates,Financials,Transaction & Payment Processing Services,S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0000779152,True,2025-06-30,2375288000.0,455748000.0,3043970000.0,913138000.0,2130832000.0,101953000.0,641504000.0,53358000.0,15073000.0,1360747000.0,220964000.0,43700000.0,283055000.0,681464000.0,535784000.0,317977000.0,,28186000.0,0.0,0.0,0.0,588146000.0,0.2999825885274822,0.0,0.0334934312756039,0.19187062789859588,0.1932167531217456,-0.06102425450973564,1.2719006166664177,145.83999633789062,-0.009239134772738855,-0.14682847858307635,0.2710151135519637,-0.2400306285045466,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
JNJ,Johnson & Johnson,Healthcare,,Dow; S&P 500,AAA / AA bucket,AAA,demo_bucket_to_refresh,0000200406,True,2025-12-28,94193000000.0,26804000000.0,199210000000.0,117666000000.0,81544000000.0,19709000000.0,24530000000.0,4832000000.0,772000000.0,30256000000.0,23169000000.0,7503000000.0,23676000000.0,55624000000.0,54126000000.0,17178000000.0,14191000000.0,11991000000.0,41438000000.0,8495000000.0,49933000000.0,19698000000.0,0.5906631193213192,0.2506550875960042,0.09893579639576326,0.2845646704107524,0.09888057828422268,0.011415089603935545,1.027676163027011,221.32000732421875,-0.07187787849983185,-0.067647613337671,0.16013603359229797,-0.10959120736213257,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
JPM,JPMorgan Chase,Financials,,Dow; S&P 500,A+ shown,A+,screenshot,0000019617,True,2025-12-31,182447000000.0,57048000000.0,4424900000000.0,4062462000000.0,362438000000.0,343338000000.0,-147782000000.0,,81321000000.0,,27734000000.0,,,,,,,,267889000000.0,64776000000.0,64776000000.0,,0.9180912562995774,0.014638974892087956,0.07759226197202197,0.31268258727192005,0.015,0.046290311645460915,1.0,302.1000061035156,-0.02507499640529376,-0.057292597644396426,0.22983447322017453,-0.09253729509879849,True,,,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,2,3,82.8,Usable for demo; some stale/missing fields
KDP,Keurig Dr Pepper,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),BBB+,default - no public rating available; derive from leverage/margin post-SEC pull,0001418135,True,2025-12-31,16603000000.0,2079000000.0,55459000000.0,29943000000.0,25516000000.0,1026000000.0,1991000000.0,486000000.0,496000000.0,7604000000.0,3230000000.0,455000000.0,5351000000.0,5266000000.0,8290000000.0,1671000000.0,1733000000.0,2996000000.0,13036000000.0,895000000.0,13931000000.0,1505000000.0,0.539912367695054,0.25119457617338936,0.018500153266376964,0.1252183340360176,0.027137164391712796,0.0015867577850303828,0.6352231604342582,28.829999923706055,0.0850583460609553,0.020155794355554146,0.2893076682557946,-0.0626928613533908,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
KEY,KeyCorp,Financials,Regional Banks,S&P 500,NR (to derive from financials),BBB+,default - no public rating available; derive from leverage/margin post-SEC pull,0000091576,True,2025-12-31,7513000000.0,1829000000.0,184381000000.0,164000000000.0,20381000000.0,1287000000.0,2208000000.0,107000000.0,4014000000.0,,628000000.0,87000000.0,,,,,,,9917000000.0,343000000.0,9917000000.0,2101000000.0,0.88946258020078,0.053785368340555695,0.006980111833648803,0.24344469586050846,0.011394883420742918,-0.002055526328634729,1.0,21.600000381469727,0.006523825860662136,-0.0519833548656814,0.26489687842935244,-0.06015234589675755,True,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,2,90.6,Strong public-data coverage
KEYS,Keysight Technologies,Technology,Electronic Equipment & Instruments,S&P 500,NR (to derive from financials),A-,default - no public rating available; derive from leverage/margin post-SEC pull,0001601046,True,2025-10-31,5375000000.0,850000000.0,11301000000.0,5420000000.0,5881000000.0,1873000000.0,1409000000.0,128000000.0,96000000.0,2038000000.0,795000000.0,131000000.0,1474000000.0,4348000000.0,1850000000.0,939000000.0,1050000000.0,355000000.0,2534000000.0,0.0,2534000000.0,1281000000.0,0.47960357490487565,0.22422794442969649,0.16573754534996904,0.15813953488372093,0.11335280063711176,-0.04946464914609327,2.3502702702702702,360.29998779296875,0.11141956916913065,0.5271478785153811,0.5848311064508546,-0.01739938095955429,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,100.0,Strong public-data coverage
KHC,Kraft Heinz,Industrials,,Nasdaq 100; S&P 500,BBB / BB bucket,BBB,demo_bucket_to_refresh,0001637459,True,2025-12-27,26232000000.0,-5846000000.0,81786000000.0,39997000000.0,41664000000.0,2615000000.0,4462000000.0,801000000.0,947000000.0,16633000000.0,7318000000.0,968000000.0,12978000000.0,10127000000.0,8778000000.0,2254000000.0,3167000000.0,,13636000000.0,0.0,,3661000000.0,0.4890445797569266,0.28,0.03197368742816619,0.09,0.04476316239943266,-0.1260362409214291,1.1536796536796536,23.959999084472656,0.039028605350121204,-0.008861586646440878,0.2625454954159613,-0.044994854335931866,True,,,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,82.8,Usable for demo; some stale/missing fields
KIM,Kimco Realty,Real Estate,Retail REITs,S&P 500,NR (to derive from financials),BBB,default - no public rating available; derive from leverage/margin post-SEC pull,0000879101,True,2025-12-31,2140116000.0,584741000.0,19688250000.0,9120372000.0,10391836000.0,211648000.0,1120015000.0,18400000.0,330196000.0,,6708373000.0,627090000.0,133015000.0,,,,,142116000.0,7718700000.0,,7718700000.0,1101615000.0,0.4632393432631138,0.3920460172945793,0.010749965080695338,0.27322864741911185,0.05595291607938745,-0.02718748492120935,0.9,23.479999542236328,0.01337934678125241,0.09111080601283117,0.1711828924374406,-0.029351011829109486,True,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,2,90.6,Strong public-data coverage
KKR,KKR & Co.,Financials,Asset Management & Custody Banks,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001404912,True,2025-12-31,19464307000.0,2370463000.0,410144072000.0,328512161000.0,30902561000.0,17151790000.0,477760000.0,194569000.0,2772088000.0,,760606000.0,18600000.0,,,,,,,36914472000.0,,,,0.8009677170221298,0.25,0.041818939175110155,0.1217851218643438,0.015,0.004614727187864854,1.0,102.5199966430664,0.12387629106716846,-0.04271810050208946,0.4303403151152226,-0.2806138083592803,True,,,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,3,5,73.4,Usable for demo; some stale/missing fields
KLAC,KLA Corporation,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),BBB,default - no public rating available; derive from leverage/margin post-SEC pull,0000319201,True,2025-06-30,12156162000.0,4061643000.0,16067926000.0,11375473000.0,4692453000.0,2078908000.0,4081903000.0,335259000.0,296940000.0,4751867000.0,1252775000.0,394088000.0,1029734000.0,10698789000.0,4085795000.0,2263915000.0,3212149000.0,458509000.0,5884257000.0,0.0,5884257000.0,3746644000.0,0.7079615004450481,0.3662113579562166,0.12938247288417934,0.33412215138297763,0.23317533326952092,-0.0012608970193166188,2.618532990519593,1869.18994140625,0.075928986625583,0.29959080774244407,0.4783826480005258,-0.03401036619832043,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
KMB,Kimberly-Clark,Consumer Staples,Household Products,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000055785,True,2025-12-31,16447000000.0,2021000000.0,17098000000.0,,1502000000.0,688000000.0,2777000000.0,1138000000.0,256000000.0,10524000000.0,6775000000.0,805000000.0,,5310000000.0,7125000000.0,1892000000.0,1475000000.0,3388000000.0,7402000000.0,963000000.0,,1639000000.0,0.7,0.3,0.04023862440051468,0.12287955250197605,0.0958591648145982,-0.044215697742426015,0.7452631578947368,98.30999755859375,0.010587981005568015,-0.049433670500179216,0.2439780116036093,-0.1069249369769405,True,,,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,84.3,Usable for demo; some stale/missing fields
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,S&P 500,NR (to derive from financials),BB+,default - no public rating available; derive from leverage/margin post-SEC pull,0001506307,True,2025-12-31,16937000000.0,3056000000.0,72748000000.0,40299000000.0,31162000000.0,63000000.0,5917000000.0,3026000000.0,1807000000.0,9255000000.0,39331000000.0,2453000000.0,744000000.0,2754000000.0,4322000000.0,1370000000.0,574000000.0,1408000000.0,30777000000.0,1000000000.0,30777000000.0,2891000000.0,0.5539533732886127,0.42306317699455653,0.000866003189091109,0.18043337072681112,0.03973992412162534,-0.03932754165062957,0.6372049976862564,31.40999984741211,-0.02997554187856888,0.022923509290480704,0.18933075425202928,-0.06955092808812857,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,0,4,94.0,Strong public-data coverage
KO,Coca-Cola,Consumer Staples,,Dow; S&P 500,A+ / AA bucket,AA,demo_bucket_to_refresh,0000021344,True,2025-12-31,47941000000.0,13107000000.0,104816000000.0,,32169000000.0,10270000000.0,7408000000.0,2112000000.0,1654000000.0,18397000000.0,9613000000.0,1050000000.0,14521000000.0,31044000000.0,21281000000.0,3038000000.0,4425000000.0,14813000000.0,37507000000.0,1960000000.0,,5296000000.0,0.7,0.3,0.09798122424057396,0.2733985523873094,0.05052663715463288,0.05437147000457945,1.4587660354306657,78.41999816894531,0.012262771824874008,0.012687029046805742,0.1745745872695103,-0.03188798432133133,True,,,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,84.3,Usable for demo; some stale/missing fields
KR,Kroger,Consumer Staples,Food Retail,S&P 500,NR (to derive from financials),BB-,default - no public rating available; derive from leverage/margin post-SEC pull,0000056873,True,2026-01-31,147642000000.0,1016000000.0,49953000000.0,44017000000.0,5927000000.0,3334000000.0,7311000000.0,3855000000.0,441000000.0,95662000000.0,24260000000.0,3332000000.0,,14505000000.0,18108000000.0,2192000000.0,5256000000.0,10488000000.0,15875000000.0,1366000000.0,17241000000.0,3456000000.0,0.8811682982003083,0.34514443576962345,0.06674273817388345,0.006881510681242465,0.06918503393189598,-0.1260184573499089,0.8010271703114645,65.63999938964844,-0.03456388510012531,-0.058927416279801914,0.2990100478923905,-0.13174602229498855,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,0,3,95.5,Strong public-data coverage
KVUE,Kenvue,Consumer Staples,Personal Care Products,S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0001944048,True,2025-12-28,15124000000.0,1470000000.0,27076000000.0,16311000000.0,10765000000.0,1062000000.0,2197000000.0,475000000.0,250000000.0,6332000000.0,2212000000.0,557000000.0,6088000000.0,5697000000.0,5945000000.0,2382000000.0,1666000000.0,2473000000.0,7687000000.0,750000000.0,750000000.0,1722000000.0,0.6024154232530654,0.02769980794799823,0.03922292805436549,0.09719650886008992,0.06359875904860393,-0.02685034717092628,0.9582842724978974,17.59000015258789,0.01383283952976111,-0.021341802802977372,0.20731556939581133,-0.0800209529021575,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,2,97.0,Strong public-data coverage
